Description,emotion,movie_name,all_movie_names,movie_name_count,genres,mean_rating,median_rating,minimum_rating,maximum_rating,review_count,unique_review_count,genre_list,genre_count,genres_text,description_word_count,description_character_count,log_review_count,log_unique_review_count
"Kelly, retired baseball player, brings his daughter Pat to Centerville to live. She meets Steve who lives on a farm with his Uncle Matt and Aunt Martha. Uncle Matt does not approve of ...                See full summary »",joy,Tomboy,Tomboy,1,['Drama'],4.625,4.0,2.0,7.0,16,8,['Drama'],1,drama,38,221,2.833213344056216,2.1972245773362196
"One parting married couple, plus two guys and two gals, interact during a Thanksgiving weekend at a roomy home in the Colorado Rockies.",joy,Top of the World,Top of the World,1,"['Action', 'Drama', 'Thriller']",4.0,4.0,4.0,4.0,1,1,"['Action', 'Drama', 'Thriller']",3,action drama thriller,23,135,0.6931471805599453,0.6931471805599453
A Cinderella story between a rich boy and a cosmetics salesgirl.,joy,True Love,True Love,1,"['Comedy', 'Romance']",5.0,5.0,5.0,5.0,1,1,"['Comedy', 'Romance']",2,comedy romance,11,64,0.6931471805599453,0.6931471805599453
"In this sexy and twisty ride, New York gallery owner Brooke and her husband Owen each face exceptional temptations, with most unexpected results.",joy,Trust,Trust,1,"['Drama', 'Comedy']",5.5,5.5,5.0,6.0,4,2,"['Drama', 'Comedy']",2,drama comedy,23,145,1.6094379124341003,1.0986122886681098
"Cavalier ,a second -rate actor , discovers a gorgeous talented girl who performs on stage and wants to be her Pygmalion .",joy,Twilight,Twilight,1,"['Drama', 'Crime', 'Mystery', 'Thriller']",4.846153846153846,5.0,2.0,9.0,26,13,"['Drama', 'Crime', 'Mystery', 'Thriller']",4,drama crime mystery thriller,22,121,3.295836866004329,2.6390573296152584
"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.",joy,Twilight,Twilight,1,"['Drama', 'Crime', 'Mystery', 'Thriller']",4.846153846153846,5.0,2.0,9.0,26,13,"['Drama', 'Crime', 'Mystery', 'Thriller']",4,drama crime mystery thriller,30,174,3.295836866004329,2.6390573296152584
A group of unaccompanied minors bond while snowed in at the midwestern Hoover International Airport during the holiday season and ultimately create a makeshift holiday themselves.,joy,Unaccompanied Minors,Unaccompanied Minors,1,"['Comedy', 'Family']",5.333333333333333,5.0,3.0,9.0,6,6,"['Comedy', 'Family']",2,comedy family,26,179,1.9459101490553132,1.9459101490553132
"A young couple, in love and facing a life-changing decision, find one seemingly ordinary July 4th cleaved in two by the flip of a coin on the Brooklyn Bridge.",joy,Uncertainty,Uncertainty,1,"['Drama', 'Thriller', 'Romance']",4.571428571428571,4.0,3.0,6.0,7,7,"['Drama', 'Thriller', 'Romance']",3,drama thriller romance,29,158,2.0794415416798357,2.0794415416798357
"A working-class love story set in and around the London Underground of the 1920s. Two men, gentle Bill and brash Bert, meet and are attracted to the same woman on the same day at the same ...                See full summary »",joy,Underground,Underground,1,"['War', 'Drama', 'Comedy']",4.266666666666667,4.0,1.0,10.0,45,15,"['War', 'Drama', 'Comedy']",3,war drama comedy,41,225,3.828641396489095,2.772588722239781
"People reminiscing about their first love stories as they listen to love stories on the radio. During a live broadcast, a radio DJ receives a letter that shares stories from a fishing village 23 years ago.",joy,Unforgettable,Unforgettable,1,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",6.222222222222222,7.0,4.0,9.0,18,9,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",4,drama mystery science_fiction thriller,36,205,2.9444389791664403,2.302585092994046
"When a cosmic event turns Emma's dog and cat into two perfect guys, Emma reconsiders her outlook on dating, hilariously works out her trust issues, and ultimately learns to love herself.",joy,Unleashed,Unleashed,1,"['Action', 'Crime']",8.076923076923077,9.0,2.0,10.0,13,13,"['Action', 'Crime']",2,action crime,31,186,2.6390573296152584,2.6390573296152584
A playwright deserts his wife for a globe-trotting widow but returns on learning she has borne him a son.,joy,Unrest,Unrest,1,['Horror'],6.954545454545454,7.0,2.0,10.0,22,22,['Horror'],1,horror,19,105,3.1354942159291497,3.1354942159291497
"A boy meets girl love story, set in New York City. Only problem is, she's with his best friend.",joy,Vinyl,Vinyl,1,['Documentary'],4.5,4.5,4.0,5.0,2,2,['Documentary'],1,documentary,19,95,1.0986122886681098,1.0986122886681098
Young Florentines take refuge from the black plague and engage in bawdy adventures and lusty exchanges.,joy,Virgin Territory,Virgin Territory,1,"['Adventure', 'Action', 'Comedy', 'Romance']",5.666666666666667,6.0,2.0,10.0,24,24,"['Adventure', 'Action', 'Comedy', 'Romance']",4,adventure action comedy romance,16,103,3.2188758248682006,3.2188758248682006
"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",joy,Walk the Line,Walk the Line,1,"['Drama', 'Music', 'Romance']",6.25,7.5,2.0,9.0,12,12,"['Drama', 'Music', 'Romance']",3,drama music romance,40,229,2.5649493574615367,2.5649493574615367
"Set to the music of popular hit songs from the 1980s. A beautiful coastal village, present day Italy. After a whirlwind romance, Maddie is preparing to marry gorgeous Italian Raf, and has ...                See full summary »",joy,Walking on Sunshine,Walking on Sunshine,1,"['Comedy', 'Romance']",4.0,4.0,4.0,4.0,3,3,"['Comedy', 'Romance']",2,comedy romance,37,225,1.3862943611198906,1.3862943611198906
"Set in the 1930s, a former veterinary student takes a job in a travelling circus and falls in love with the ringmaster's wife.",joy,Water for Elephants,Water for Elephants,1,"['Drama', 'Romance']",7.944444444444445,9.0,3.0,10.0,18,18,"['Drama', 'Romance']",2,drama romance,23,126,2.9444389791664403,2.9444389791664403
"A cocky, chauvinistic advertising executive magically acquires the ability to hear what women are thinking.",joy,What Women Want,What Women Want,1,"['Comedy', 'Romance']",7.230769230769231,7.0,4.0,10.0,26,13,"['Comedy', 'Romance']",2,comedy romance,15,107,3.295836866004329,2.6390573296152584
"Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for, life does not always deliver what is expected.",joy,What to Expect When You're Expecting,What to Expect When You're Expecting,1,"['Romance', 'Comedy', 'Drama']",5.636363636363637,5.0,2.0,10.0,22,22,"['Romance', 'Comedy', 'Drama']",3,romance comedy drama,35,203,3.1354942159291497,3.1354942159291497
"Beth is a young, ambitious New Yorker who is completely unlucky in love. However, on a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then aggressively pursued by a band of suitors.",joy,When in Rome,When in Rome,1,"['Fantasy', 'Comedy', 'Romance']",6.0,6.0,2.0,10.0,18,9,"['Fantasy', 'Comedy', 'Romance']",3,fantasy comedy romance,41,232,2.9444389791664403,2.302585092994046
"Four very different college girls drive to Fort Lauderdale, Florida for spring break and seek out various adventures and romance for themselves.",joy,Where the Boys Are,Where the Boys Are,1,"['Comedy', 'Drama', 'Romance']",5.833333333333333,6.0,4.0,8.0,6,6,"['Comedy', 'Drama', 'Romance']",3,comedy drama romance,22,144,1.9459101490553132,1.9459101490553132
A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.,joy,White Christmas,White Christmas,1,"['Comedy', 'Music', 'Romance']",7.5,8.0,3.0,9.0,14,14,"['Comedy', 'Music', 'Romance']",3,comedy music romance,25,159,2.70805020110221,2.70805020110221
"A young Arch Hall, Jr. is given a shot at the big time by the unscrupulous owner of a small record company played by Arch Hall, Sr. (aka William Watters).",joy,Wild Guitar,Wild Guitar,1,"['Drama', 'Music']",4.5,4.5,4.0,5.0,2,2,"['Drama', 'Music']",2,drama music,30,154,1.0986122886681098,1.0986122886681098
"A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.",joy,Win a Date with Tad Hamilton!,Win a Date with Tad Hamilton!,1,"['Comedy', 'Romance']",6.882352941176471,8.0,2.0,10.0,17,17,"['Comedy', 'Romance']",2,comedy romance,35,199,2.8903717578961645,2.8903717578961645
"An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal.",joy,Wings of Desire,Wings of Desire,1,"['Drama', 'Fantasy', 'Romance']",5.909090909090909,5.0,2.0,9.0,11,11,"['Drama', 'Fantasy', 'Romance']",3,drama fantasy romance,34,196,2.4849066497880004,2.4849066497880004
Gorgeous and extravert Woo meets insecure and straight-laced law clerk Tim at a blind date.,joy,Woo,Woo,1,"['Comedy', 'Romance']",4.5,4.5,2.0,7.0,12,12,"['Comedy', 'Romance']",2,comedy romance,15,91,2.5649493574615367,2.5649493574615367
"Wuthering Heights is a wild, passionate tale of the intense and demonic love between Catherine Earnshaw and Heathcliff, allegedly a Gypsy foundling adopted by Catherine's father. After Mr ...                See full summary »",joy,Wuthering Heights,Wuthering Heights,1,"['Drama', 'Romance']",4.0,4.0,4.0,4.0,8,2,"['Drama', 'Romance']",2,drama romance,33,225,2.1972245773362196,1.0986122886681098
The growing up of four teenagers is connected with the songs of the Beatles.,joy,Yesterday,Yesterday,1,['Drama'],7.111111111111111,8.0,2.0,10.0,18,18,['Drama'],1,drama,14,76,2.9444389791664403,2.9444389791664403
"Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet, both blissfully unaware that he's trying to put her out of business.",joy,You've Got Mail,You've Got Mail,1,"['Comedy', 'Romance']",8.0,9.0,3.0,10.0,11,11,"['Comedy', 'Romance']",2,comedy romance,33,194,2.4849066497880004,2.4849066497880004
Zombie Honeymoon is a gore-soaked exploration of how far the boundaries of true love can be pushed without reaching a breaking point.,joy,Zombie Honeymoon,Zombie Honeymoon,1,['Horror'],7.384615384615385,8.0,5.0,9.0,13,13,['Horror'],1,horror,22,133,2.6390573296152584,2.6390573296152584
"A group of zoo animals decide to break their code of silence in order to help their lovable zookeeper find love, without opting to leave his current job for something more illustrious.",joy,Zookeeper,Zookeeper,1,"['Comedy', 'Romance', 'Family']",6.3125,7.5,2.0,10.0,16,16,"['Comedy', 'Romance', 'Family']",3,comedy romance family,32,184,2.833213344056216,2.833213344056216
Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.,optimism,50 First Dates,50 First Dates,1,"['Comedy', 'Romance']",7.421052631578948,7.0,2.0,10.0,19,19,"['Comedy', 'Romance']",2,comedy romance,42,228,2.995732273553991,2.995732273553991
"Sabine vows to give up married lovers, and is determined to find a good husband. Her best friend Clarisse introduces her to her cousin Edmond, a busy lawyer from Paris. Sabine pursues ...                See full summary »",optimism,A Good Marriage,A Good Marriage,1,"['Drama', 'Comedy', 'Romance']",4.923076923076923,5.0,3.0,9.0,26,13,"['Drama', 'Comedy', 'Romance']",3,drama comedy romance,37,221,3.295836866004329,2.6390573296152584
A Little League player is sent back into medieval times where he is given the task of saving Camelot.,optimism,A Kid in King Arthur's Court,A Kid in King Arthur's Court,1,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",7.076923076923077,7.0,5.0,10.0,13,13,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",5,adventure fantasy comedy science_fiction family,19,101,2.6390573296152584,2.6390573296152584
"After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.",optimism,A Knight's Tale,A Knight's Tale,1,"['Adventure', 'Drama', 'Romance', 'Action']",7.823529411764706,8.0,2.0,10.0,17,17,"['Adventure', 'Drama', 'Romance', 'Action']",4,adventure drama romance action,24,129,2.8903717578961645,2.8903717578961645
"A film star helps a young singer and actress find fame, even as age and alcoholism send his own career on a downward spiral.",optimism,A Star Is Born,A Star Is Born,1,['Drama'],7.136363636363637,7.5,2.0,10.0,44,22,['Drama'],1,drama,24,124,3.8066624897703196,3.1354942159291497
A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,optimism,A Star Is Born,A Star Is Born,1,['Drama'],7.136363636363637,7.5,2.0,10.0,44,22,['Drama'],1,drama,20,107,3.8066624897703196,3.1354942159291497
"This story explores love - the shapes it takes, the ways it changes us and the exhilarating and often terrifying ride it takes us on. It is the journey of two characters, Alizeh and Ayan, as they navigate life, love and heartbreak.",optimism,Ae Dil Hai Mushkil,Ae Dil Hai Mushkil,1,"['Drama', 'Romance']",6.076923076923077,7.0,2.0,10.0,13,13,"['Drama', 'Romance']",2,drama romance,42,231,2.6390573296152584,2.6390573296152584
"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",optimism,Agent Cody Banks 2: Destination London,Agent Cody Banks 2: Destination London,1,['Comedy'],5.2,5.0,2.0,10.0,20,20,['Comedy'],1,comedy,34,227,3.044522437723423,3.044522437723423
Louk is deep as the sea. Manja is pure as the air. Her love means: No fear. No lie. No trace.,optimism,Air,Air,1,"['Thriller', 'Science Fiction']",5.25,5.0,3.0,9.0,8,8,"['Thriller', 'Science Fiction']",2,thriller science_fiction,21,93,2.1972245773362196,2.1972245773362196
"Akhil finds himself in a tough spot when he gets dumped by Sahithi and his father disowns him. But he finds solace in Lavanya, who he meets by chance. Lavanya's kindness towards him evokes love in Akhil's heart again.",optimism,Akira,Akira,1,"['Science Fiction', 'Animation']",5.928571428571429,6.5,2.0,9.0,14,14,"['Science Fiction', 'Animation']",2,science_fiction animation,39,217,2.70805020110221,2.70805020110221
A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,optimism,Aladdin,Aladdin,1,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",7.0,8.5,2.0,10.0,36,18,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",6,animation family comedy adventure fantasy romance,25,140,3.6109179126442243,2.9444389791664403
